ITEM_DESCRIPTION,RETAIL_SALES
PAPPY VAN WINKLE 20YR - 750ML,0.99
COLSANTO ROSSO MONTEFALCO - 750ML,0.99
VEGA BARCELONA CAVA BRUT RES - 750ML,0.99
PAPPY VAN WINKLE 23YR - 750ML,0.99
CH PET CLOS DU ROY - 750ML,0.99
YORKVILLE CELLARS S/BLC - 750ML,0.99
NEYERS CARNEROS CHARD - 750ML,0.99
3 STARS SOUTHERN BELLE 4/6 12OZ CANS,0.99
ROCHEFORT 8 12/11.2OZ,0.99
TOM EDDY TENZ S/BLC - 750ML,0.99
CARIBOU CROSSING CANADIAN WHISKY - 750ML,0.99
BLOOD ORANGE GR RES ROSE - 750ML,0.99
ALMEZ TEMP - 750ML,0.99
TESTA P/GRIG - 750ML,0.99
GANETA GETARIAKO TXAKOLINA - 750ML,0.99
WELLS BOMBADIER 4/6 CANS,0.99
MONT REDON CDP RGE - 750ML,0.99
SANTA DUC GIGONDAS 11 - 750ML,0.99
TULLIBARDINE SM 20YR - 750ML,0.99
LA FERME CAL CHARD - 750ML,0.99
TURNING LEAF REFRESH MOSCATO - 750ML,0.99
AUSPICION CAB - 750ML,0.99
PATZ & HALL DUTTON RANCH CHARD - 750ML,0.99
PETTYS ISLAND SPICED RUM - 750ML,0.99
VINA SAN ESTABAN CHARD RES - 750ML,0.9900000000000001
SAN ELIAS CARM - 750ML,0.9900000000000001
GUENOC CAL P/NOIR - 750ML,0.9900000000000001
ANCIENT PEAKS RENEGADE RED BLEND - 750ML,0.9900000000000001
LAMBERTI ROSE SPUMANTE - 750ML,0.9999999999999999
21ST AMMENDMENT SAMPLER CANS 12/CS - 12OZ,1.0
HILDAGO AMONTILLO - 750ML,1.0
MOUNT BRAVE CAB 12 - 750ML,1.0
MURPHYS RED 4/6 NR - 12OZ,1.0
OFC VINTAGE BOURBON 1993 - 750ML,1.0
WEIHENSTEPHANER VITUS 4/6 11.2OZ NR,1.0
OFC VINTAGE BOURBON 1994 - 750ML,1.0
HABESHA 4/6 CANS,1.0
UNIBROUE BLANCHE DE CHAMBLY 4/6 12.OZ NR,1.0
7 LOCKS MD355 SERIES: MANAKEE 4/6 CANS,1.0
WHITE CLAW '70' PINEAPPLE SELTZER 4/6 CANS,1.0
ALLAGASH RIVER TRIP 2/12 CANS,1.0
FEDERICIANE GRAGNANO - 750ML,1.0
BUD HOLIDAY STEIN 30PK CAN,1.0
UINTA READY SET GOSE CAN - 4/6 12.0Z,1.0
BEST DAMN CHERRY COLA 4/6 NR,1.0
MILLER HIGH LIFE LT 2/12 LNNR - 12OZ,1.0
MILLER 64 2/12 NR - 12OZ,1.0
DOM ERHARDT CREMANT - 750ML,1.0
AYINGER BRAU WEISS NR 20/CS - 16.9OZ,1.0
MILAGRO UNICA II - 750ML,1.0
EFES PILSNER 4/6 NR,1.0
AYINGER CELEB DOPPELBOCK 4/6NR - 11.2OZ,1.0
BOLLA P/GRIG - 187ML,1.0
ORPHAN BARREL RHETORIC LIBRARY - 750ML,1.0
MOLSON ICE 2/12 LNNR - 12OZ,1.0
BACARDI RUM - 151 PROOF - 375ML,1.0
MILWAUKEE BEST LT 2/12 CAN - 12OZ,1.0
OLD RIP VAN WINKLE 25YR BBN - 750ML,1.0
GENIO ESPANOL JOVEN - 750ML,1.0
ELIO PERRONE MOSC D'ASTI - 750ML,1.0
MERF CHARDONNAY - 750ML,1.0
CASTRA RUBRA VIA DIAGONALIS KOSHER RED - 750ML,1.0
TRIPLE 8 BLUEBRY VODKA - 750ML,1.0
MASSAYA GOLD RED - 750ML,1.0
STOUT ECHIGO BEER 3/4 NR - 11OZ,1.0
FLYING EMBERS GRAPEFRUIT AND THYME 6/4 CANS,1.0
KEYSTONE LT 30PK CAN - 12OZ,1.0
MARRAMIERO MONTPUL DAMA 11 - 750ML,1.0
MAN VINTNERS CHEIN BLC - 750ML,1.0
SAM SMITH GIFT PACK W/ GLASS - 18.7OZ,1.0
GOOSE ISLAND IPA 15 PK CAN,1.0
ROGUE BRUTAL 4/6 NR - 12OZ,1.0
RAINHA SANTA WHITE PORT - 750ML,1.0
SAMARTZIS TWO RIVERS MERLOT/MOUHTARO,1.0
SAM ADAMS FRESH AS HELLES 4/6 NR,1.0
FLYING EMBERS PINEAPPLE CHILI 6/4 CANS,1.0
CLAUSTHALER ORIGINAL LAGER NA 4/6 NR - 12OZ,1.0
ROBLAR CAB - 750ML,1.0
VAN GOGH VODKA - ACAI BLUEBERRY - 1L,1.0
ST SUPERY RUTHERFORD MER 12 - 750ML,1.0
MATEUS WHITE - 750ML,1.0
LAGUNITAS LITTLE SUMPIN HAZY 4/6 NR,1.0
CATOCTIN CREEK KINGS MT AMERICAN MALT WHISKY - 750ML,1.0
BOLLA CAB - 750ML,1.0
SANTA MARGHERITA SPARKLING BRUT ROSE - 750ML,1.0
GOOSENECK VYDS PINOT NOIR - 750ML,1.0
FULL SAIL AMBER 4/6 NR - 12OZ,1.0
ACORN ZIN - 750ML,1.0
TROEGS SOLID SENDER PALE ALE - 4/6NR,1.0
LADERA CAB NAPA - 750ML,1.0
COTU GOLDEN VOICE - 6/4PK CAN,1.0
LAKEFRONT BREWERY IPA 4/6 NR - 12OZ,1.0
CRISPIN BLACKBERRY PEAR CIDER 4/6 NR,1.0
WEREWOLF MER - 750ML,1.0
PORT CITY METRO RED - 12.OZ 4/6NR,1.0
CORONA LIGHT 18PK NR - 12OZ,1.0
KAHLUA WHITE RUSSIAN - 1.75L,1.0
UINTA FARMSIDE SAISON - 4/6 12.0Z,1.0
R MONDAVI PRIVATE SEL CAB BOURBON AGED - 750ML,1.0
QUINTESSA RES RED 6/CS - 750ML,1.0
QUILMES BEER 4/6 NR - 12OZ,1.0
BOULDER BEER MOJO IPA 4/6 NR - 12OZ,1.0
BEATBOX BEV RED FRUIT PUNCH - 5L,1.0
AFFLIGEM BLONDE BEER 4/6 NR - 12OZ,1.0
DESTIHL EXTENDED JAM IPA 4/6 CANS,1.0
SYCAMORE LANE P/GRIG - 1.5L,1.0
ABITA LIGHT 4/6NR - 12OZ,1.0
ABITA GRAPEFRUIT HARVEST IPA 4/6NR - 12OZ,1.0
LINDEMANS CAB - BIB - 3L,1.0
NB FOLLY 2/12 CANS - 12OZ,1.0
HELLO KITTY PINOT GRIGIO - 750ML,1.0
21 ST AMENDMENT SNEAK ATTACH 4/6 CAN - 12OZ,1.0
SHIRAH SYR - 750 ML,1.0
ZYWIEC PORTER 5/4 NR - 16.9OZ,1.0
RITAS BERRY-A-RITA 2/12 8OZ CAN,1.0
WOODBRIDGE MAL - 750ML,1.0
ATLAS UGLY & STONED 4/6 CANS,1.0
LEINIENKUGEL WATERMELON SHANDY 4/6 120Z LNNR BTL,1.0
LEGENDARY EST SERIES CAB - 750ML,1.0
LEINENKUGEL POMEGRANATE SHNDY NR,1.0
NB VOODOO RANGER ROTATOR 3 HOP AVENGER 4/6 CAN,1.0
CH HAUT BRION PESSAC LEOGNAN '11 - 750ML,1.0
CH LAGREZETTE PURPLE MAL - 750ML,1.0
LEFT HAND BLACK JACK PORTER 4/6NR - 12OZ,1.0
CA'DONINI PINOT GRIGIO - 1.5L,1.0
AVIARY CALIFORNIA CAB - 750ML,1.0
CAPE ORIGINAL CHEN BLC GREN BLC - 750ML,1.0
COVENENT SYRAH - 750ML,1.0
GREAT DIVIDE VARIETY -  2/12 NR,1.0
SOTER MINERAL SPRINGS P/NOIR - 750ML,1.0
ROLLING ROCK-30PK CAN - 12OZ,1.0
ROLLING ROCK 18PK NR - 12OZ,1.0
COLENE CLEMENS WILLAMETTE P/NOIR - 750ML,1.0
LOBETIA GARNACHA - 750ML,1.0
SVEDKA VODKA - ROSE - 1L,1.0
LOKOYA MT VEEDER CAB 12 - 750ML,1.0
KOZEL LAGER CAN - 16.9OZ,1.01
BORNE ANDERSON VLY P/NOIR - 750ML,1.01
DARIOUSH VIOG - 750ML,1.01
SAM ADAMS NITRO COFFEE STOUT 6/4 16OZ CAN,1.01
DESTIHL WILD SOUR SYNCHOPATHIC 6/4 CANS,1.01
KAVALAN SHERRY OAK - 750ML,1.01
BURNETTS VODKA - CHERRY COLA - 1.75L,1.01
RDV VYDS RENDEZVOUS RED - 750ML,1.01
DON CICCIO AMARO SIRENE - 750ML,1.01
PAHLMEYER PROP RED  - 750ML,1.01
FREEMARK ABBEY RUTHERFORD CAB - 750ML,1.01
CH GUIRAUD SAUTERNES - 375ML,1.01
VENTURINI BALDINI QUARANTA LAMB SPUM EX BRUT - 750ML,1.01
SCHNEIDER WEISSE 6/4 NR - 16.9OZ,1.01
FLIPFLOP MERLOT - 1.5L,1.01
LA VIEILLE FERME RED - 1.5L,1.01
REMY MARTIN 1965 - 750ML,1.01
DACHOUFFE NICE CHOUFFE 6/4NR - 11.2OZ,1.01
DOGFISH HEAD FORT 6/4 12OZ NR,1.01
PEAK SUPERFRESH 6/4 CAN 16.0Z,1.01
EMILIANA COYAM RED WINE - 750ML,1.01
VILLA JAIME P/GRIG - 1.5L,1.01
BELLE GLOS LAS ALTURAS P/NOIR  - 1.5L,1.01
MANISCHEWITZ CHERRY - 1.5L,1.0100000000000002
TGI FRIDAYS LONG ISLAND ICED TEA - 1.75L,1.02
EVIL TWIN I LOVE YOU W/MY STOUT 12OZ,1.02
CYT MARQUES CASA CONCHA CAB - 750ML,1.02
S SMITH IPA 4/6NR - 12OZ,1.02
PERRIER JOUET BLASON BRUT ROSE - 750ML,1.02
BARRELL BOURB WHISKEY BATCH025 5YR 113PROOF - 750ML,1.02
AVIA CAB - 1.5L,1.02
WEYERBACHER INSANITY 6/4NR - 12OZ,1.02
WELLS BANANA BREAD 6/4PK 11.2 OZ NR,1.02
JAMESON 750ML FALL GIFT SET W/2 50ML CASKMATES,1.02
DULCE VIDA BLANCO - 750ML,1.02
CONDE DE SIRUELA CRIAN - 750ML,1.02
ANTICA SAMBUCA CLASSIC - 750ML,1.02
ZORGVLIET SILVERMYN ROSE - 750ML,1.02
3 STARS DESOLATION 6/4 16OZ CANS,1.02
TENTH WARD DIST CO SMOKED BOURBON - 750ML,1.02
BLANCHE DE BRUXELLES 6/4 NR - 11.2OZ,1.02
IVANABITCH VODKA - DUTCH APPLE - 750ML,1.02
TAYLOR SINGLE HARVEST PORT 1964 - 750ML,1.02
ST. BERNARDUS WITBIER NR LOOSE - 11.2OZ,1.02
ANGOSTURA AMARO - 750ML,1.02
ROCK WALL P/NOIR - 750ML,1.02
CITADELLE RES GIN - 750ML,1.02
KRAKEN RUM - 94 - W/ TIKI GLASS - 750ML,1.02
CH DUHART MILON '15 - 750ML,1.02
LITTLE BOOMEY MER - 1.5L,1.02
R & G RIOJA CRIANZA - 750ML,1.02
SANGRIA GRANDE - 1.5L,1.02
MACALLAN  25 SHERRY OAK SM- 750ML,1.02
BARKEEP FENNEL ORG BITTERS - 8.0Z,1.02
INGLENOOK CASK CAB '09,1.02
SANTA SOFIA AMARONE DE VAL CLASSICO 2011 - 750ML,1.02
KELT COGNAC XO - 750ML,1.02
OMMEGANG ABBEY ALE 6/4PK NR - 12OZ,1.02
OMMEGANG GOAT MILK STOUT 6/4 NR,1.02
STIMSON ESTATE MER - 1.5L,1.02
HOOK & LADDER P/NOIR - 750ML,1.02
VELLUM CAB - 750ML,1.02
DC BRAU ALPHA DOMINA MELLIS 6/4 16OZ CANS,1.02
FEW FLAMING LIPS RYE WHISKEY - 750ML,1.02
OLD FORESTER BIRTHDAY BOTTLE - 750ML,1.02
TROEGS NUGGET NECTAR 6/4 16.OZ CAN,1.02
WEYERBACHER QUAD 6/4 NR - 12OZ,1.02
CHAMP TAITTINGER BRUT MILLESIME 08 - 750ML,1.02
7 LEGUES BLANCO TEQUILA - 750ML,1.02
MALIBU PINEAPPLE RUM - 1.75L,1.02
J ROGET BRUT - 1.5L,1.02
SANDEMAN 40YR TAWNY PORT - 750ML,1.02
GARNACHA DE ARRAYAN - 750ML,1.02
LAURENT PERRIER BRUT CHAMPANGE - 750ML,1.02
TAYLOR FLADGATE 1965 - 750ML,1.02
PURPLE COWBOY TENACIOUS RED - 750ML,1.04
QUINTA DO CASAL WHITE - 750ML,1.04
RUFINA TRAVIGNOLI CHN - 750ML,1.04
HOOK OR CROOK CELLARS FIELD BLEND - 750ML,1.04
MCCLINTOCK INNOVATION SERIES FREDERICK SERIES GIN - 375ML,1.04
GRENN MOUNTAIN LEMON VODKA - 750ML,1.04
SANTERO DRY VERM - 1L,1.04
VIRGINIA GENTLEMAN - 750ML,1.04
FLYING FISH EX PALE ALE 4/6 NR - 12OZ,1.04
DARCIE KENT C/C CAB - 750ML,1.04
BUSHMILLS IRISH HONEY WHISKEY - 50ML,1.04
CAPTAIN MORGAN PARROT BAY MANGO - 750ML,1.04
SANT'OR SANTAMERIANA WHITE - 750ML,1.0499999999999998
CANTINA DI CALDARO ALTO ADIGE P/NERO - 750ML,1.0499999999999998
FLORIO SW MARSALA - 750ML,1.05
TWO HANDS GNARLY DUDES - 750ML,1.05
MARS & VENUS CHARD - 750ML,1.05
MARQUES DE VARGAS CRIANZA - 750ML,1.05
STELLA ROSA IMPERIALE ROSSO LUX - 750ML,1.05
CALERA C/C P/NOIR - 750ML,1.05
LEYDA P/NOIR CL - 750ML,1.05
RUCA MALEN PET VER RESA - 750ML,1.05
TRUMPETER CAB - 750ML,1.05
ESPIRITO DO COA BEIRA INTERIOR TEMP - 750ML,1.05
GOOSE RIDGE G3 CAB - 750ML,1.05
PERLAGE PROSECCO - 750ML,1.05
MAS DELMERA TEMPRANILLO - 750ML,1.05
SANTA BARBARA VERD - 750ML,1.05
HEY MAMBO SULTRY RED - 750ML,1.05
DOM HERVE SEGUIN POU/FUME - 750ML,1.05
BEN AMI MER - 750ML,1.06
REMHOOGTE RES HONEYBUNCH CHEN BL - 750ML,1.06
OH ROME MOSCATO D'ASTI - 750ML,1.06
PENFOLDS BIN 2 SHZ/MOURV (RED BLEND) - 750ML,1.06
BARON HERZOG L/H ORANGE MUSCAT - 750ML,1.06
BARON HERZOG JEUNESSE PINK MOSCATO - 750ML,1.06
GRUET BDB VINT - 750ML,1.06
TELMO RODRIQUEZ DEHESEA GAGO - 750ML,1.06
MUMMS CORDON ROUGE BRUT NV - 750ML,1.06
CH ST GEORGES ST EMIL 09 - 750ML,1.06
ELUNES MOSCATO & STRAWBERRY - 750ML,1.06
NAI E SENORA ALBARINO - 750ML,1.06
CH LA ROCHE ST JEAN RSE BORD - 750ML,1.06
ATLANTIQUE ROSE - 750ML,1.06
4 BEARS CHARD - 750ML,1.06
BRILLA PROSECCO 750ML,1.06
GRAN MORAINE ROSE OF P/NOIR - 750ML,1.06
THANKSGIVING FARM MERIGTAGE  - 750ML,1.06
BORGO REALE SANG - 750ML,1.06
CH L'INSOUMISE PRESTIGE - 750ML,1.06
ISOLE E OLENA CHIANTI CL - 750ML,1.0699999999999998
H MALB - 750ML,1.0699999999999998
STAGS LEAP HANDS OF TIME - 750ML,1.0699999999999998
VERAMONTE CHARD - 750ML,1.0699999999999998
LE JADE S/BLC - 750ML,1.07
TRAPICHE CHARD (D) - 750ML,1.07
COLIMAN MAL - 750ML,1.07
RUTINI ENCUENTRO CHARDONNAY - 750ML,1.07
VILLA M MOSCATO - 750ML,1.07
UNDURRAGA BRUT - 750ML,1.07
BEN AMI CHARD - 750ML,1.07
CARMEL ROAD CHARD - 375ML,1.07
MATANZAS CREEK S/BLC - 375ML,1.07
MEERLUST RUBICON - 750ML,1.07
FORREST NEW ZELAND S/BLC - 750ML,1.07
HUSCH CH/BLC - 750ML,1.07
MONTE DE LUZ CAB FRANC - 750ML,1.07
GIOL MER IGT MARCA TREVIGIANA - 750ML,1.07
TSINANDALI - 750ML,1.07
MURUVE CRIANZA - 750ML,1.08
FETZER ANTHONYS HILL W/ZIN - 750ML,1.08
GAJA CA MARCANDA PROMIS - 750ML,1.08
VIS A VIE CAB - 750ML,1.08
BEN HOGAN RES CAB - 750ML,1.08
SAM ADAMS FALL/WNTR CRAFT CAN VARIETY 12PK,1.08
VILLA CORTI CHIANTI - 750ML,1.08
DOM FAIVELEY MERCUREY BLC      30940 - 750ML,1.08
INSITU SIGNATURE SYRAH/MOURVEDRE/VIOGNIER 750 ML,1.08
BLUE CHAIR BAY RUM - BANANA - LITER,1.08
KEDEM ESTATE CLASSIC RED - 750ML,1.08
ANDERSON GOSE HWY 128 4/6 12.OZ CAN,1.1099999999999999
JOSE CUERVO TEQ - CINGE - 50ML,1.11
TUPUN MALB - 750ML,1.1199999999999999
ALESSIO VERMOUTH BIANCO - 375ML,1.1199999999999999
WODKA VODKA - 1L,1.12
DULCE VIDA BLANCO TEQUILA 750ML,1.12
PAUL DOLAN S/BLC - 750ML,1.12
K JACKSON L/H CHARD - 375ML,1.12
MATCHBOOK ARSONIST RED BLEND - 750ML,1.12
E WILLIAMS APPLE ORCHARD LIQUEUR - 750ML,1.12
LAGUNITAS EQUINOX ALE 12/22.OZ NR,1.12
STRAW BOYS IRISH VODKA - 750ML,1.12
G JOY SAKE - 300ML,1.12
JACQUES CAPSOUTO CUVEE MARCO GRAND RED 750ML,1.12
BIG FIRE P/NOIR - 750ML,1.12
CALICO JACK RUM - BLACK SPICED - 750ML,1.13
CH GRAND BILLARD WH - 750ML,1.13
LA CREMA RIBBON RIDGE P/NOIR - 750ML,1.13
TRIMBACH P/NOIR - 750ML,1.13
DUPONT SAISON -750ML,1.13
SIDURI PARSONS VYD P/NOIR - 750ML,1.13
PICCOLO TESORO P/GRIG - 750ML,1.13
TURNBULL CAB - 750ML,1.13
IJALBA CRIAN - 750ML,1.13
SOLECA S/BLC - 750ML,1.13
LAKE CHALICE P/GRIG - 750ML,1.13
SCARBOLO MER - 750ML,1.13
RENZO MASI CHN - 750ML,1.13
BUCCI VERD DEL CASTELLI - 750ML,1.13
BARONE FINI MER - 750ML,1.13
HERZOG SPEC RES NAPA CAB - 750ML,1.13
FOX RUN SEMI DRY RIES - 750ML,1.13
LUSTAU OE INDIA SOLERA SHERRY - 750ML,1.13
HIEDLER GRUN VELT LOESS - 750ML,1.13
BACKSTORY CAB - 750ML,1.1300000000000001
GRAN FUEDO TEMP - 750ML,1.1300000000000001
THORN CLARK TERRA BAROSSAA CAB - 750ML,1.1300000000000001
NELMS ROAD CAB - 750ML,1.1300000000000001
SAISON DE SILLY ALE 6/4 NR - 11.2OZ,1.1300000000000001
BLACK RIDGE P/NOIR - 750ML,1.1300000000000001
FINCA ANTIGUA VIURA - 750ML,1.1300000000000001
FLORIO MARSALA DRY - 750ML,1.1300000000000001
BUJANDA RIOJA RES - 750ML,1.14
COVENANT RED C S/BLC - 750ML,1.14
FIRESTONE DISCOVERIES CAB - 750ML,1.1400000000000001
FERRARI CARANO ZIN DRY CREEK - 750ML,1.1400000000000001
CARTA VIEJA CAB - 750ML,1.1400000000000001
MUMMS CORDON ROUGE BRUT - 375ML,1.1400000000000001
LA CAPPUCCINA VERONA ROSSO - 750ML,1.1400000000000001
LA RIOJA ALTA RES ARDANZA - 750ML,1.1400000000000001
MAISON LEGRAND S/BLC - 750ML,1.1400000000000001
CUVEE CLEMENCE ENTRE-DEUX-MERS '16,1.1400000000000001
CONDE DE SIRUELA ROBLE 10 - 750ML,1.1400000000000001
PATRICIUS TOKAI DRY FURMIT - 750ML,1.1400000000000001
EARTHWORKS CAB - 750ML,1.1400000000000001
CIOLLA LAMB - 750ML,1.1400000000000001
FILLABOA ALBARINO RIAS BIAXAS - 750ML,1.1400000000000001
STELLA ROSA ROSSO LUX - 750ML,1.1400000000000001
CAKEBREAD MERLOT 15/16 - 750ML,1.1400000000000001
ST MICHAEL GMBH RIESLING - 750ML,1.15
CARLETTO SPARK PROSECCO - 750ML,1.15
FAR NIENTE CAB 13 - 750ML,1.15
DELOACH RR CHARD - 750ML,1.15
CH LAROSE TRINTAUDON HAUT MEDOC 11 - 750ML,1.15
CH ROCHER BONREGARD POMEROL - 750ML,1.15
DIONYSOS WINERY CHARD - 750ML,1.1500000000000001
TAKEN COMPLICATED CHARD - 750ML,1.1500000000000001
LAPIS LUNA SAUVIGNON BLANC - 750ML,1.1500000000000001
BODEGA Y CAVAS DE WEINERT MAL - 750ML,1.16
SHINER SEA SALT & LIME 4/6PK LN 12OZ,1.16
DAILYS HALF & HALF - 10OZ,1.16
DREAMFISH CAB - 750ML,1.16
DAILYS MAI TAI - 10OZ,1.1600000000000001
DOM DE POUY VDP DE GASCOGNE - 750ML,1.1600000000000001
WILD HILLS P/NOIR - 750ML,1.1600000000000001
DOM CHANDON PINOT MEUNIER - 750ML,1.1600000000000001
"CH CHANTEGRIVE ""C"" CARILONE BLC '11 - 750ML",1.17
1921 TEQ RES REPOSADO - 750ML,1.17
HIGH WIRE SORGHUM WHISKEY - 750ML,1.17
BUD LT LM WATERMELON RITA 8OZ 2/12 CN,1.17
SARTORI CORTE AMARONE 08 - 750ML,1.17
JEAN MARC XO VODKA -750ML,1.1700000000000002
KEN FORRESTER FMC CH/BLC - 750ML,1.1700000000000002
JAYSON NAPA RED 6/CS - 750ML,1.18
SANTA SOFIA RECIOTO DI SOAVE - 500ML,1.18
ARDBEG 19YR SINGLE MALT -750ml,1.18
SOUTHERN TIER HELP! ON THE WAY 6/4 16OZ CANS,1.18
TWO ROADS UNDER THE WIRE 6/4 16OZ CAN,1.18
ANCHOR CHRISTMAS ALE MAGNUM 6/50.7OZ NR,1.18
FREIXENET BRUT (KOSHER) - 750ML,1.18
J PHELPS INSIGNIA 14 - 750ML,1.1800000000000002
D'ARENBURG COPPERMINE ROAD CAB - 750ML,1.1800000000000002
DONNA OLIMPIA VERM - 750ML,1.1800000000000002
CIGAR CITY OATMEAL COOKIE 4/6 CANS,1.1800000000000002
HARTFORD COURT MULDUNE TRAIL P/NOIR - 750ML,1.1800000000000002
ELVIANA RSE - 750ML,1.1800000000000002
JACKSON EST CAB HAWKEYE MT- 750ML,1.1800000000000002
HSE RHUM ARICOLE - XO - 750ML,1.1800000000000002
MAIPE SPARK BRUT - 750ML,1.1800000000000002
MOET & CHANDON GRAND VINTAGE '06 -750ML,1.1800000000000002
ELIAS MORA DESCARTE 12 - 750ML,1.1800000000000002
DESTIHL PINA COLADA GOSE 6/4 CANS,1.1800000000000002
JELINEK SLIVOVITZ SILVER BRANDY - 750ML,1.1800000000000002
REVEREND PAUL'S MARYLAND MALT WHISKEY - 750ML,1.1800000000000002
CORRETTE COFFEE LIQ - 750ML,1.1800000000000002
BELLHAVEN SCOTISH OAT STOUT 6/4 11.2,1.19
AVIA P/GRIG - 1.5L,1.19
KAHLUA W/2 ESPRESSO GLASSES,1.19
TENTH WARD DIST CO WS-MOCO SPRINGTIME LIQUEUR - 750ML,1.19
SETTER BOURBON - 1.75L,1.19
MT. DEFIANCE DOS GRINGOS AGAVE SPIRIT 750ML,1.19
PAUL JOHN WHISKEY BOLD - 750ML,1.19
ANTARCTICA WHITE COGNAC - 750ML,1.19
STRAW BOYS POITIN IRISH MOONSHINE - 750ML,1.19
PAUL JOHN WHISKEY BRILLANCE - 750ML,1.19
JACK DANIELS TENNESSEE HONEY W/ICE MOLD - 750ML,1.19
SANTA SOFIA VALPOLICELLA D.O.C. - 750ML,1.19
SHOCK TOP BELGIUM WHITE 6/4 CANS - 16OZ,1.19
HESS COLLECTION 19 BLOCK CUV - 750ML,1.19
ALCANCE BRAVURA CAB - 750ML,1.1900000000000002
ABADAL CAB FRANC TEMPRANILLO - 750ML,1.1900000000000002
LADIES WHO SHOOT THEIR LUNCH SHZ - 750ML,1.1900000000000002
DOM DU GR PLANTIER CDR BIB - 3L,1.1900000000000002
BLACK BULL SCOTCH 12 YR - 750ML,1.1900000000000002
KLEIN CONSTANTIA EST RED - 750ML,1.1900000000000002
HIGHLAND PARK 30YR - 750ML,1.1900000000000002
VITAFRUTE COSMO - 750ML,1.2
YUENGLING FLIGHT 4/6 16OZ CANS,1.2
ME-OKO VODKA GINGER VODKA - 750ML,1.2
BITBURGER 2/12 NR - 11.2OZ,1.2
SKYY 80* 750ML HOLIDAY SWEATER LTO,1.2
VALLEY OF THE MOON CAB - 750ML,1.2
ROY'S DEMON SHOCHU  - 750ML,1.2
DEKUYPER MUDDLED MINT - 1L,1.2
BLACK VELVET 8YR RESERVE - 750ML,1.2
CONN CREEK HERRICK RED - 750ML,1.2
JOHNNIE WALKER RED - 375ML,1.2
CROWN ROYAL RESERVE - 375ml,1.2
ERMITAGE DU PIC ST LOUP ROSE - 750ML,1.2
PINNACLE VODKA - PEPPERMINT BARK - 750ML,1.2000000000000002
CH SAINCRIT LOVE & CABERNET - 750ML,1.2000000000000002
SAM ADAMS BAVARIAN LAGER NR,1.2000000000000002
VERSO ROSSO SALENTO - 750ML,1.2000000000000002
BISHOPS PEAK CHARD - 750ML,1.21
LIBERTY SCHOOL CHARD - 750ML,1.21
AXEL DES VIGNES BLC - 750ML,1.21
STUHLMULLER CHARD - 750ML,1.21
OMMEGANG SOOTHSAYER - 750ML,1.21
GRAN FEUDO SEL ESP 09 - 750ML,1.21
SMIRNOFF VODKA - GRAPE - 375ML,1.21
UNIBROUE TROIS PISTOLS 12/750,1.21
TRAVIATA P/GRIG - 750ML,1.21
NOCTURNA MALBEC 750 ML,1.21
PASO CREEK ZIN - 750ML,1.21
PENCE RANCH EST P/NOIR - 750ML,1.21
RABBLE FORCE OF NATURE RED BLEND - 750ML,1.21
RED TAIL RIDGE GOOD KARMA - 750ML,1.21
JEZEBEL P/NOIR - 750ML,1.21
RITAS GUAV-A-RITA 15/25OZ CANS,1.21
BLUE DYER BARREL RESTED GIN - 750ML,1.21
THE SEEKER P/NOIR - 750ML,1.21
CASTELLO DI QUERCETO RIS - 750ML,1.21
SHAYA ARINDO RUEDA - 750ML,1.21
RASTEAU TRADITION CDR - 375ML,1.22
MARK WEST SANTA LUCIA P/NOIR - 750ML,1.22
CAPARZO BRUN MONT - 375ML,1.22
B&J BERRY 6/4NR - 331ML,1.22
ALATE KOS RED - 750ML,1.22
PATRICK LE SEC CDP PIERRES - 750ML,1.22
HAZANA RIOJA TRADICION - 750ML,1.22
MALIBU RUM - SPARKLER - 750ML,1.22
GREG NORMAN MAL - 750ML,1.22
LINDEMANS BIN 75 RIES - 750ML,1.22
SANTO NYKTERI - 750ML,1.22
BLINDFOLD WHITE - 750ML,1.22
PACO & LOLA RED EXPERIENCE - 750ML,1.22
CAKEBREAD MERLOT 15 - 750ML,1.22
BLUE DYER DARK RUM - 750ML,1.2200000000000002
LA TRAPPE QUAD 6/4 NR - 11OZ,1.23
DAOU CHARD - 750ML,1.23
COLTIBUONO CHN CL R STUCCHI - 750ML,1.23
DR PAULY BERG WEHL SONN RIES KAB - 750ML,1.23
PUNTO Y COMA - 750ML,1.23
SEVEN SISTERS RSE TWINA      192242 - 750ML,1.23
LEGADO DE MONCAYO GARNACHA TINTA 14 - 750ML,1.23
DON FRUTOS VERD - 750ML,1.23
LEWIS CELLARS ALECS BLEND - 750ML,1.23
GIRARD ZIN - 750ML,1.23
BISCI VERD MATELICA - 750ML,1.23
LOCATIONS CA RED CALIFORNIA - 750ML,1.23
MRC DIVINING RED CAB          313330 - 750ML,1.23
RUBUS N/V CAB - 750ML,1.23
URCIUOLO FIANO DI AVELLINO - 750ML,1.23
ROBLIN SANCERRE AMMONITES - 750ML,1.23
SMOKING LOON MOSCATO - 750ML,1.2300000000000002
LA PLAYA CAB/RSE - 750ML,1.24
7 TIKI SPICED RUM - 750ML,1.24
BT BODEGA TINTO - 750ML,1.24
DOCK 57 BLACKBERRY WHISKEY - 750ML,1.24
BURGO VIEJO RIOJA TINTO - 750ML,1.24
CH ST VALENTIN ST EMILION GR CRU - 750ML,1.24
NASHWAUK CAB - 750ML,1.24
